ano_mes_dia,hor_min_seg,Lat.,Lng.,e,f,g,h
20230218,19:28:15.6868045,-23.0443,-45.8578,0.0,1,-21.1,0.132
20230218,19:28:22.3106169,-23.1231,-45.7388,0.0,1,-27.8,0.378
20230218,19:28:22.4065248,-23.0799,-45.7331,0.0,1,-12.2,0.576
20230218,19:28:23.2802544,-23.0053,-45.8615,0.0,1,9.6,0.224
20230218,19:28:28.2280316,-23.0658,-45.8159,0.0,1,-24.7,0.311
20230218,19:28:28.7185552,-23.0711,-45.8139,0.0,1,-19.3,0.287
20230218,19:28:28.9074370,-23.0679,-45.8215,0.0,1,-8.3,0.68
20230218,19:28:28.9378926,-23.0677,-45.8203,0.0,1,-11.7,0.33
20230218,19:28:30.0109652,-23.0336,-45.8386,0.0,1,22.9,0.328
20230218,19:28:35.0075686,-23.0486,-45.84,0.0,1,-27.6,0.374
20230218,19:28:45.4980464,-23.0292,-45.8208,8.1,2,13.7,0.072
20230218,19:28:45.7362701,-23.0518,-45.8587,0.0,1,-11.7,0.539
20230218,19:28:45.7581424,-23.0485,-45.8657,0.0,1,-9.2,0.734
20230218,19:28:45.9733248,-23.0464,-45.8428,0.0,1,10.4,0.428
20230218,19:28:47.1728892,-23.0852,-45.8204,11.8,2,8.7,0.155
20230218,19:28:48.6830442,-23.063,-45.8078,0.0,1,-17.4,0.294
20230218,19:28:48.7608466,-23.05,-45.8235,0.0,1,-11.4,0.427
20230218,19:28:48.8110156,-23.0501,-45.8216,0.0,1,-11.5,0.344
20230218,19:28:48.8663158,-23.0494,-45.8249,0.0,1,-12.1,0.575
20230218,19:28:48.9354909,-23.0499,-45.8222,0.0,1,-12.7,0.326
20230218,19:28:49.0777461,-23.0503,-45.819,0.0,1,-11.8,0.411
20230218,19:28:54.2272245,-23.0812,-45.8114,0.0,1,10.0,0.199
20230218,19:28:55.5221515,-23.1071,-45.9887,0.0,1,-49.1,0.208
20230218,19:28:55.5480312,-23.1058,-45.988,0.0,1,-17.6,0.179
20230218,19:28:55.5973572,-23.106,-45.9787,0.0,1,-23.4,0.523
20230218,19:28:56.0526465,-23.1059,-45.9884,0.0,1,-16.8,0.182
20230218,19:28:56.0532989,-23.0427,-46.006,0.0,1,-10.5,0.098
20230218,19:28:58.1610459,-22.2877,-47.708,0.0,1,6.3,0.252
20230218,19:28:58.6881460,-23.0296,-45.837,0.0,1,23.6,0.175
20230218,19:28:59.0003413,-23.0514,-45.8503,0.0,1,-18.5,0.416
20230218,19:29:00.6875898,-22.3747,-47.6334,0.0,1,7.3,0.182
20230218,19:29:05.3787734,-22.3867,-47.83,0.0,1,-23.4,0.13
20230218,19:29:10.2171356,-23.065,-45.8235,0.0,1,-23.1,0.398
20230218,19:29:10.2262174,-23.0591,-45.8285,0.0,1,-10.7,0.229
20230218,19:29:10.2394485,-23.0612,-45.8296,0.0,1,-8.8,0.281
20230218,19:29:10.2706831,-23.064,-45.8246,0.0,1,-15.5,0.356
20230218,19:29:10.3331394,-23.0719,-45.8379,0.0,1,-17.4,0.215
20230218,19:29:14.9951067,-22.4122,-47.5665,0.0,1,-8.1,0.092
20230218,19:29:15.1136569,-22.4139,-47.567,0.0,1,5.0,0.203
20230218,19:29:17.0968536,-23.0441,-45.8401,0.0,1,45.0,0.1
20230218,19:29:17.3993754,-21.2143,-49.0041,0.0,1,-11.9,0.366
20230218,19:29:17.4575255,-21.2257,-49.0075,0.0,1,-19.1,0.265
20230218,19:29:17.4672406,-21.1891,-48.9787,0.0,1,-13.5,0.26
20230218,19:29:17.9684256,-21.1981,-49.0017,0.0,1,-13.1,0.649
20230218,19:29:18.0518922,-23.0692,-45.8708,0.0,1,9.2,0.262
20230218,19:29:23.0577736,-22.4732,-47.6014,0.0,1,-20.7,0.183
20230218,19:29:25.5950321,-23.0461,-45.8562,0.0,1,-61.3,0.232
20230218,19:29:26.0455669,-23.0441,-45.8595,0.0,1,-15.1,0.447
20230218,19:29:26.1157937,-23.0442,-45.8598,0.0,1,-20.4,0.506
20230218,19:29:27.9193479,-23.0271,-45.8374,0.0,1,34.5,0.08
20230218,19:29:30.0283291,-23.1058,-45.8284,0.0,1,-9.7,0.655
20230218,19:29:32.7962311,-23.1094,-45.7434,0.0,1,-40.9,0.508
20230218,19:29:32.8390669,-23.1095,-45.7425,0.0,1,-12.1,0.414
20230218,19:29:32.8734821,-23.1096,-45.7425,0.0,1,-19.0,0.424
20230218,19:29:32.9631134,-23.121,-45.7341,0.0,1,-15.7,0.496
20230218,19:29:33.1170636,-23.1177,-45.7413,0.0,1,-11.5,0.748
20230218,19:29:35.0748473,-21.2773,-48.8787,0.0,1,16.1,0.125
20230218,19:29:41.2692925,-23.0631,-45.8032,11.5,2,24.3,0.24
20230218,19:29:41.3282480,-23.0227,-45.8133,0.0,1,11.0,0.186
20230218,19:29:44.6500094,-22.9996,-45.8435,13.0,2,10.9,0.526
20230218,19:29:46.2765906,-23.041,-45.8494,0.0,1,-24.0,0.554
20230218,19:29:46.6983029,-23.0398,-45.8483,0.0,1,-15.9,0.544
20230218,19:29:46.9322887,-23.0398,-45.8479,0.0,1,-19.7,0.501
20230218,19:29:57.7953459,-23.067,-45.847,13.7,2,-21.1,0.418
20230218,19:29:58.5771532,-23.0418,-45.821,0.0,1,-22.4,0.38
20230218,19:29:58.7868484,-23.0414,-45.8215,0.0,1,-19.9,0.445
20230218,19:30:08.8243122,-23.0698,-45.814,0.0,1,-39.5,0.561
20230218,19:30:08.8929377,-23.0698,-45.8136,0.0,1,-17.8,0.515
20230218,19:30:09.0125642,-23.0699,-45.8135,0.0,1,-13.7,0.501
20230218,19:30:09.1224638,-23.0695,-45.8152,0.0,1,-15.4,0.71
20230218,19:30:09.1927570,-23.0697,-45.8131,0.0,1,-10.4,0.469
20230218,19:30:09.3748956,-23.07,-45.8128,0.0,1,-10.6,0.442
20230218,19:30:20.0074856,-23.0601,-45.904,0.0,1,-8.3,0.965
20230218,19:30:22.6225301,-23.0468,-45.8109,0.0,1,-19.9,0.308
20230218,19:30:22.6230854,-23.052,-45.7874,0.0,1,-12.3,0.274
20230218,19:30:24.9363182,-21.7677,-48.7107,0.0,1,-46.9,0.304
20230218,19:30:30.3675014,-23.0135,-45.8308,11.1,2,20.4,0.01
20230218,19:30:31.5757085,-23.0464,-45.8395,0.0,1,-25.9,0.392
20230218,19:30:31.6184477,-23.0463,-45.8386,0.0,1,-18.9,0.306
20230218,19:30:31.6613890,-23.0458,-45.8381,0.0,1,-32.8,0.293
20230218,19:30:31.6942419,-23.0463,-45.8378,0.0,1,-17.0,0.297
20230218,19:30:31.7320565,-23.0458,-45.8383,0.0,1,-18.5,0.253
20230218,19:30:31.8158603,-23.0463,-45.8378,0.0,1,-28.7,0.357
20230218,19:30:31.8164017,-23.0439,-45.8713,10.8,2,-11.2,0.06
20230218,19:30:31.9976572,-23.0461,-45.8383,0.0,1,-23.9,0.287
20230218,19:30:32.1358077,-23.0465,-45.8377,0.0,1,-12.4,0.343
20230218,19:30:32.6025963,-23.0446,-45.8423,0.0,1,-8.6,0.387
20230218,19:30:41.0703363,-23.0716,-45.9303,0.0,1,-13.4,0.202
20230218,19:30:44.3898402,-23.0588,-45.809,0.0,1,-25.8,0.451
20230218,19:30:44.6847682,-23.0575,-45.8112,0.0,1,-10.4,0.593
20230218,19:30:44.9750094,-23.0594,-45.8058,0.0,1,-9.8,0.3
20230218,19:30:45.0353976,-23.0602,-45.8052,0.0,1,-11.3,0.378
20230218,19:30:45.1765618,-22.8999,-45.4913,0.0,1,-11.8,1.071
20230218,19:30:50.2247840,-20.7109,-49.3112,0.0,1,9.8,1.167
20230218,19:30:54.5346000,-23.0785,-45.8178,0.0,1,-19.9,0.204
20230218,19:30:54.7000663,-23.1015,-45.7378,0.0,1,9.0,0.413
20230218,19:31:02.7049828,-22.9977,-46.0,0.0,1,7.1,0.218
20230218,19:31:03.7228399,-23.093,-45.7374,0.0,1,26.1,0.146
20230218,19:31:05.5854188,-23.0536,-45.8496,0.0,1,6.2,0.339
20230218,19:31:10.2143442,-23.0593,-45.8051,0.0,1,-31.4,0.243
20230218,19:31:10.2630012,-23.0595,-45.8047,0.0,1,-13.5,0.227
20230218,19:31:10.3325202,-23.0594,-45.8058,0.0,1,-36.4,0.255
20230218,19:31:10.4365787,-23.0582,-45.8076,0.0,1,-8.2,0.39
20230218,19:31:10.5972790,-23.0599,-45.8047,0.0,1,-17.0,0.263
20230218,19:31:10.6358405,-23.0592,-45.805,0.0,1,-10.4,0.189
20230218,19:31:10.7109174,-23.0596,-45.8047,0.0,1,-14.4,0.286
20230218,19:31:15.0966105,-22.9474,-47.084,0.0,1,5.5,0.628
20230218,19:31:15.1095109,-22.9648,-47.0747,0.0,1,-33.3,0.13
20230218,19:31:17.2099571,-23.0576,-45.7745,0.0,1,-12.1,0.37
20230218,19:31:17.3122703,-23.0571,-45.7778,0.0,1,-11.5,0.518
20230218,19:31:17.6414350,-23.0569,-45.7773,0.0,1,-8.7,0.45
20230218,19:31:22.3477860,-20.3248,-44.94,0.0,1,-14.8,0.74
20230218,19:31:24.2771956,-23.0214,-45.6097,0.0,1,14.2,0.054
20230218,19:31:24.2830016,-23.0246,-45.6072,0.0,1,9.9,0.546
20230218,19:31:24.4259055,-22.4195,-47.4518,0.0,1,-8.4,0.08
20230218,19:31:27.1971691,-23.0448,-45.828,0.0,1,-20.4,0.318
20230218,19:31:27.3130677,-23.0442,-45.8287,0.0,1,-12.6,0.263
20230218,19:31:27.4458138,-23.0431,-45.8318,0.0,1,-12.7,0.441
20230218,19:31:27.8544759,-23.0447,-45.8278,0.0,1,-13.0,0.293
20230218,19:31:29.7014157,-23.0655,-45.779,0.0,1,-10.0,0.674
20230218,19:31:30.8693705,-23.0159,-45.8891,0.0,1,9.1,0.135
20230218,19:31:38.6449836,-23.073,-45.8665,13.6,2,-6.8,0.376
20230218,19:31:39.0216397,-23.0543,-45.8452,0.0,1,-37.5,0.359
20230218,19:31:39.2540953,-23.0547,-45.8465,0.0,1,-13.5,0.247
20230218,19:31:41.3546404,-22.5566,-45.4956,0.0,1,-85.4,0.791
20230218,19:31:41.3848776,-22.5493,-45.4459,0.0,1,-48.7,2.2
20230218,19:31:41.4187386,-22.5502,-45.4434,0.0,1,-42.9,2.08
20230218,19:31:43.8026257,-23.0818,-45.7506,0.0,1,7.5,0.168
20230218,19:31:51.3889140,-23.0901,-45.8163,0.0,1,-36.4,0.399
20230218,19:31:51.5145167,-23.0456,-45.8071,0.0,1,-20.1,0.35
20230218,19:31:51.6044769,-23.0447,-45.8095,0.0,1,-13.3,0.37
20230218,19:31:51.7189049,-23.043,-45.8123,0.0,1,-14.8,0.413
20230218,19:31:51.8155880,-23.0443,-45.8099,0.0,1,-10.9,0.589
20230218,19:31:51.9887308,-23.0456,-45.8058,0.0,1,-10.8,0.261
20230218,19:31:57.2192932,-21.2281,-49.0174,0.0,1,14.1,0.297
20230218,19:31:57.2198400,-21.2227,-48.9962,0.0,1,-13.8,1.114
20230218,19:31:57.2303725,-21.2279,-48.9972,0.0,1,-52.9,0.297
20230218,19:31:57.2707262,-21.2425,-48.9786,0.0,1,-16.2,0.589
20230218,19:32:05.4739073,-23.0722,-45.8157,0.0,1,-20.0,0.793
20230218,19:32:05.5683995,-23.0738,-45.8139,0.0,1,-29.7,0.587
20230218,19:32:11.3279285,-22.4257,-47.4717,0.0,1,-8.5,0.102
20230218,19:32:12.2812303,-23.0378,-45.8681,0.0,1,12.9,0.085
20230218,19:32:12.9487183,-23.0279,-45.8441,9.1,2,10.3,0.155
20230218,19:32:23.7594480,-23.0084,-46.7505,0.0,1,7.2,0.279
20230218,19:32:25.7519166,-23.0672,-45.8108,0.0,1,-61.2,0.689
20230218,19:32:25.7804405,-23.0365,-45.836,0.0,1,-13.5,0.081
20230218,19:32:25.8065903,-23.0652,-45.8217,0.0,1,-18.5,0.445
20230218,19:32:25.8311321,-23.0669,-45.8035,14.2,2,-36.4,0.46
20230218,19:32:25.8596642,-23.0633,-45.8132,0.0,1,-10.9,0.268
20230218,19:32:25.9087382,-23.0649,-45.823,0.0,1,-25.5,0.532
20230218,19:32:25.9495183,-23.0659,-45.8071,0.0,1,-9.9,0.307
20230218,19:32:26.3483591,-23.0651,-45.8091,0.0,1,-35.5,0.21
20230218,19:32:26.3978060,-23.0647,-45.8106,0.0,1,-8.2,0.502
20230218,19:32:26.5155161,-23.0658,-45.8087,0.0,1,-20.3,0.251
20230218,19:32:26.7329812,-23.0653,-45.8083,0.0,1,-23.7,0.248
20230218,19:32:34.3213042,-23.0553,-45.8909,13.6,2,-13.4,0.545
20230218,19:32:34.4383999,-23.0446,-45.8786,0.0,1,8.6,0.137
20230218,19:32:34.4432195,-23.0677,-45.7873,0.0,1,-14.3,0.451
20230218,19:32:34.5514336,-23.0614,-45.7779,0.0,1,-16.3,0.482
20230218,19:32:40.1012439,-22.3924,-47.6236,0.0,1,17.1,0.038
20230218,19:32:49.0361131,-23.0644,-45.8053,0.0,1,9.5,0.439
20230218,19:32:49.1006732,-23.0887,-45.8092,0.0,1,8.1,0.625
20230218,19:32:49.4025260,-23.0243,-45.9684,0.0,1,6.6,0.073
20230218,19:32:50.7199315,-22.4319,-47.9071,0.0,1,-3.9,0.087
20230218,19:32:55.9012792,-23.0674,-45.815,0.0,1,-26.2,0.246
20230218,19:32:55.9530877,-23.072,-45.8075,0.0,1,9.2,0.349
20230218,19:32:55.9544988,-23.0664,-45.8152,0.0,1,-12.1,0.347
20230218,19:32:55.9959293,-23.0647,-45.8155,0.0,1,-29.3,0.496
20230218,19:32:56.1456152,-23.0654,-45.8152,0.0,1,-28.6,0.563
20230218,19:33:00.1632090,-22.487,-47.6342,0.0,1,-34.2,0.255
20230218,19:33:00.2032767,-22.4876,-47.6312,0.0,1,-7.1,0.131
20230218,19:33:02.1262808,-20.7097,-49.2819,0.0,1,12.5,0.778
20230218,19:33:03.3568586,-20.2824,-44.9824,0.0,1,-13.4,0.843
20230218,19:33:08.1482364,-22.8594,-45.5384,0.0,1,9.1,0.129
20230218,19:33:08.1503777,-22.8591,-45.5357,0.0,1,11.8,0.137
20230218,19:33:08.1557597,-22.8642,-45.5408,0.0,1,8.3,0.075
20230218,19:33:08.4862021,-23.0397,-45.8585,0.0,1,-9.9,0.78
20230218,19:33:08.5572061,-23.0387,-45.8633,0.0,1,-12.0,1.048
20230218,19:33:08.6510242,-23.0164,-45.85,0.0,1,9.7,0.392
20230218,19:33:12.5464865,-23.0576,-45.8129,0.0,1,-36.2,0.287
20230218,19:33:12.6299427,-23.0562,-45.8123,0.0,1,-31.9,0.472
20230218,19:33:12.6759498,-23.0552,-45.8174,0.0,1,-16.2,0.578
20230218,19:33:12.7608929,-23.0565,-45.8123,0.0,1,-17.0,0.375
20230218,19:33:19.4440146,-23.0522,-45.7671,0.0,1,-11.1,0.308
20230218,19:33:19.4533514,-20.3211,-44.9442,0.0,1,-11.6,0.735
20230218,19:33:19.5307862,-20.3234,-44.9673,0.0,1,-14.9,1.015
20230218,19:33:19.5727987,-23.0506,-45.772,0.0,1,-8.6,0.625
20230218,19:33:22.2102316,-23.088,-45.7323,0.0,1,-10.5,0.574
20230218,19:33:22.3134057,-23.0905,-45.7272,0.0,1,-11.4,0.335
20230218,19:33:23.0394669,-22.5423,-45.5491,7.1,2,14.7,0.089
20230218,19:33:27.8754795,-23.0466,-45.9845,0.0,1,-25.3,0.512
20230218,19:33:27.9352367,-23.0466,-45.983,0.0,1,-25.0,0.382
20230218,19:33:28.0239016,-23.0463,-45.9834,0.0,1,-30.9,0.438
20230218,19:33:31.7246917,-22.5155,-47.5875,0.0,1,-17.2,0.193
20230218,19:33:38.3682297,-23.093,-45.8077,0.0,1,9.9,0.312
20230218,19:33:41.0937332,-20.451,-44.878,0.0,1,-68.5,1.186
20230218,19:33:41.1165495,-20.4539,-44.8793,0.0,1,-17.1,1.103
20230218,19:33:41.1717827,-20.4493,-44.8838,0.0,1,-21.0,1.062
20230218,19:33:41.2200624,-20.4485,-44.8843,0.0,1,-24.0,1.339
20230218,19:33:41.5718724,-23.0536,-45.791,0.0,1,-24.9,0.302
20230218,19:33:41.5811901,-20.4479,-44.8826,0.0,1,-15.7,1.23
20230218,19:33:41.6718172,-20.4461,-44.8797,0.0,1,-13.9,1.254
20230218,19:33:56.8884499,-23.0283,-46.8199,0.0,1,5.7,0.326
20230218,19:33:56.8930489,-23.0299,-46.8166,0.0,1,4.9,0.197
20230218,19:33:57.0010892,-23.0222,-45.8813,0.0,1,8.1,0.675
20230218,19:33:57.0064084,-22.9995,-45.8833,0.0,1,8.7,0.612
20230218,19:33:57.4616085,-23.0603,-45.8229,0.0,1,-10.9,0.628
20230218,19:34:01.1022467,-20.3341,-44.9553,0.0,1,-15.1,0.779
20230218,19:34:03.5745871,-22.4291,-47.4499,0.0,1,-7.0,0.217
20230218,19:34:03.5751167,-22.4334,-47.4509,0.0,1,-9.8,0.193
20230218,19:34:05.8399518,-22.9804,-45.8379,8.7,2,21.7,0.197
20230218,19:34:05.9498978,-23.0824,-45.7708,0.0,1,9.8,0.612
20230218,19:34:06.4484137,-23.0564,-45.8054,0.0,1,-17.4,0.305
20230218,19:34:06.5284962,-23.0709,-45.8284,0.0,1,-23.6,0.169
20230218,19:34:07.2931746,-23.0713,-45.8298,0.0,1,-27.8,0.261
20230218,19:34:07.4129644,-23.0697,-45.8323,0.0,1,-14.9,0.493
20230218,19:34:10.1192072,-23.0589,-45.8746,0.0,1,-7.5,0.888
20230218,19:34:13.5668448,-23.0789,-46.0006,0.0,1,13.3,0.188
20230218,19:34:20.2639111,-23.0066,-45.7839,0.0,1,-16.7,0.287
20230218,19:34:20.7148417,-23.0215,-45.9928,0.0,1,9.2,0.073
20230218,19:34:27.5942746,-22.9565,-47.091,0.0,1,-33.4,0.377
20230218,19:34:27.6095079,-22.4529,-47.9073,0.0,1,-8.9,0.329
20230218,19:34:30.4124575,-23.0248,-45.852,0.0,1,-22.9,0.152
20230218,19:34:33.5672862,-22.4232,-47.4319,0.0,1,8.1,0.261
20230218,19:34:36.0144032,-21.3331,-48.8892,0.0,1,-55.9,0.488
20230218,19:34:36.1661655,-21.3332,-48.8876,0.0,1,-57.7,0.375
20230218,19:34:36.2993215,-21.333,-48.8863,0.0,1,-23.7,0.379
20230218,19:34:36.6933414,-23.0813,-45.8189,0.0,1,-26.3,0.751
20230218,19:34:36.7611187,-23.0717,-45.8124,0.0,1,-18.9,0.629
20230218,19:34:37.0759921,-23.0681,-45.8069,0.0,1,-41.6,0.586
20230218,19:34:41.8312711,-23.038,-45.9805,6.5,2,-46.3,0.027
20230218,19:34:41.8717669,-23.0388,-45.9805,12.7,2,-11.4,0.411
20230218,19:34:41.9167548,-23.039,-45.9843,0.0,1,-16.7,0.295
20230218,19:34:41.9697414,-23.0391,-45.9833,0.0,1,-13.2,0.279
20230218,19:34:42.0589110,-23.0388,-45.9837,0.0,1,-23.5,0.26
20230218,19:34:42.0594258,-23.0168,-45.9792,0.0,1,-8.4,0.309
20230218,19:34:47.6946767,-23.0532,-45.8103,0.0,1,-17.1,0.639
20230218,19:34:48.1878002,-23.0553,-45.8072,0.0,1,-11.4,0.382
20230218,19:34:54.1609293,-23.0272,-45.8614,0.0,1,-8.7,0.33
20230218,19:34:55.4902885,-23.0821,-45.8041,0.0,1,-19.2,0.36
20230218,19:34:55.5366917,-23.081,-45.8054,0.0,1,-17.3,0.28
20230218,19:35:08.2153743,-22.2783,-44.6727,9.1,2,10.2,1.243
20230218,19:35:10.9247106,-21.7345,-43.9103,0.0,1,-15.0,4.02
20230218,19:35:10.9773823,-21.7339,-43.9088,0.0,1,-17.6,2.544
20230218,19:35:11.6597946,-20.273,-45.3143,0.0,1,16.4,1.551
20230218,19:35:12.3200467,-23.0689,-45.8969,0.0,1,-10.0,0.558
20230218,19:35:12.3489034,-23.0668,-45.8968,0.0,1,-11.3,0.23
20230218,19:35:12.3711972,-23.0679,-45.8931,0.0,1,-12.5,0.452
20230218,19:35:12.4408584,-23.0726,-45.9168,0.0,1,-13.3,0.366
20230218,19:35:12.4682444,-23.0678,-45.8933,0.0,1,-21.1,0.413
20230218,19:35:12.5697578,-23.0664,-45.8942,0.0,1,-41.4,0.561
20230218,19:35:12.6587996,-23.0674,-45.8816,0.0,1,-23.2,0.709
20230218,19:35:12.7206196,-23.0678,-45.8928,0.0,1,-20.1,0.45
20230218,19:35:12.7770713,-23.068,-45.8931,0.0,1,-17.9,0.425
20230218,19:35:12.8188699,-23.0679,-45.8958,0.0,1,-8.3,0.298
20230218,19:35:13.0097409,-23.0686,-45.8928,0.0,1,-11.3,0.302
20230218,19:35:13.1846853,-23.0668,-45.8967,0.0,1,-13.0,0.346
20230218,19:35:15.8593645,-22.3274,-47.1749,0.0,1,-10.3,0.228
20230218,19:35:15.8594145,-22.3236,-47.1685,0.0,1,-9.3,0.816
20230218,19:35:15.8777942,-22.3238,-47.183,0.0,1,-6.8,0.137
20230218,19:35:16.2818845,-23.0818,-45.8464,0.0,1,9.2,0.037
20230218,19:35:20.5308585,-22.4534,-47.9185,0.0,1,8.5,0.193
20230218,19:35:20.8225448,-22.916,-46.5075,0.0,1,-8.6,0.169
20230218,19:35:20.8261416,-22.9123,-46.5088,0.0,1,8.9,0.223
20230218,19:35:20.8390787,-22.9204,-46.4997,0.0,1,18.8,0.055
20230218,19:35:20.9499256,-22.1383,-43.7385,0.0,1,-15.7,3.563
20230218,19:35:20.9783448,-22.1394,-43.7384,0.0,1,-15.8,3.772
20230218,19:35:25.2353265,-22.5992,-45.8569,0.0,1,9.4,0.041
20230218,19:35:25.4702120,-21.4237,-48.7281,0.0,1,-11.5,0.582
20230218,19:35:25.4789491,-21.4035,-48.7431,0.0,1,-10.3,0.354
20230218,19:35:25.4837985,-21.4165,-48.733,0.0,1,7.6,0.194
20230218,19:35:26.7575900,-23.0759,-45.8056,0.0,1,-10.9,0.322
20230218,19:35:31.4871962,-23.0397,-45.7886,0.0,1,7.5,0.167
20230218,19:35:32.7155030,-22.4287,-47.9029,0.0,1,-5.3,0.235
20230218,19:35:33.3825287,-23.0933,-45.8342,0.0,1,-10.6,0.459
20230218,19:35:33.4608489,-23.0889,-45.8138,0.0,1,-17.3,0.301
20230218,19:35:33.5699645,-23.0884,-45.8134,0.0,1,-8.7,0.255
20230218,19:35:33.6189336,-23.0871,-45.8169,0.0,1,-9.9,0.436
20230218,19:35:33.8283769,-23.0886,-45.8135,0.0,1,-10.4,0.283
20230218,19:35:34.0849924,-23.0868,-45.8181,0.0,1,-11.0,0.437
20230218,19:35:34.1931834,-23.0866,-45.8184,0.0,1,-13.8,0.524
20230218,19:35:36.6611613,-21.2455,-49.0099,0.0,1,-20.3,0.305
20230218,19:35:36.7461320,-21.2668,-49.0573,0.0,1,-18.9,0.468
20230218,19:35:36.8405055,-21.227,-48.991,0.0,1,-17.6,0.709
20230218,19:35:37.0917696,-21.2681,-49.0595,0.0,1,-15.2,0.653
20230218,19:35:38.6587537,-23.0647,-45.7903,0.0,1,-18.0,0.391
20230218,19:35:38.7930225,-23.0645,-45.7922,0.0,1,-16.8,0.559
20230218,19:35:38.8736528,-23.0648,-45.7914,0.0,1,-13.8,0.47
20230218,19:35:40.8383114,-22.6774,-44.7938,7.2,2,-52.2,0.155
20230218,19:35:43.9416397,-23.003,-45.9894,0.0,1,14.8,0.113
20230218,19:35:44.4990127,-22.4218,-47.426,0.0,1,-5.1,0.275
20230218,19:35:45.1758079,-22.4097,-47.4489,0.0,1,9.1,0.055
20230218,19:35:45.5946078,-23.0805,-45.7815,0.0,1,-14.8,0.692
20230218,19:35:48.0456670,-22.4365,-47.546,0.0,1,5.5,0.184
20230218,19:35:49.2904492,-20.9107,-49.157,0.0,1,-77.0,1.164
20230218,19:35:49.3695478,-20.8952,-49.1738,0.0,1,-33.6,0.817
20230218,19:35:49.4187854,-20.8959,-49.1723,0.0,1,-30.9,0.813
20230218,19:35:49.9473843,-20.896,-49.1724,0.0,1,-38.3,0.8
20230218,19:35:50.0349704,-20.8972,-49.1721,0.0,1,-27.2,0.342
20230218,19:35:55.1022431,-22.4913,-45.4757,0.0,1,-50.8,1.078
20230218,19:35:55.1832244,-22.4874,-45.4577,0.0,1,-17.8,0.337
20230218,19:35:57.8850340,-22.9559,-47.0649,0.0,1,6.9,0.259
20230218,19:35:58.9539989,-22.449,-47.8946,0.0,1,-8.1,0.807
20230218,19:36:00.8564759,-23.0541,-45.9813,0.0,1,-15.4,0.219
20230218,19:36:01.8776496,-22.4313,-47.9054,0.0,1,-6.8,0.045
20230218,19:36:03.3046317,-23.0597,-45.802,0.0,1,-18.2,0.538
20230218,19:36:03.3298150,-23.062,-45.7996,0.0,1,-19.2,0.322
20230218,19:36:03.3511457,-23.059,-45.8059,0.0,1,-13.1,0.593
20230218,19:36:03.4181267,-23.081,-45.7984,0.0,1,-18.9,0.223
20230218,19:36:03.4540216,-23.0604,-45.8037,0.0,1,-9.8,0.894
20230218,19:36:03.5378029,-23.0604,-45.8003,0.0,1,-21.5,0.334
20230218,19:36:03.6904676,-23.0611,-45.8,0.0,1,-13.2,0.285
20230218,19:36:03.6909632,-23.0979,-45.7871,0.0,1,-10.9,0.983
20230218,19:36:06.4954295,-23.093,-45.7642,0.0,1,-9.0,0.923
20230218,19:36:07.5177568,-22.8634,-45.5548,0.0,1,19.7,0.2
20230218,19:36:16.4574840,-20.6917,-49.2986,0.0,1,17.2,0.837
20230218,19:36:17.5715547,-23.0832,-45.8642,14.1,2,-15.6,0.605
20230218,19:36:17.5949460,-23.0739,-45.8523,0.0,1,-12.0,0.157
20230218,19:36:18.2920480,-23.0522,-45.893,0.0,1,7.4,0.291
20230218,19:36:21.3928887,-22.4285,-47.8854,0.0,1,-10.1,0.211
20230218,19:36:21.5428201,-22.4225,-47.9051,0.0,1,-8.0,0.138
20230218,19:36:23.8196154,-21.2821,-48.8769,0.0,1,-22.5,0.43
20230218,19:36:29.6555216,-23.0577,-45.7565,0.0,1,-12.8,0.486
20230218,19:36:31.8436429,-23.1613,-47.1627,0.0,1,7.7,0.318
20230218,19:36:33.3346779,-23.0731,-45.7812,0.0,1,-15.1,0.29
20230218,19:36:43.4298594,-22.9088,-46.367,0.0,1,-8.9,0.827
20230218,19:36:45.2797959,-23.0632,-45.8013,0.0,1,-25.1,0.489
20230218,19:36:45.3894780,-23.0805,-45.7782,0.0,1,-24.9,0.49
20230218,19:36:45.4470242,-23.0809,-45.776,0.0,1,-11.9,0.32
20230218,19:36:45.5297834,-23.0811,-45.7776,0.0,1,-16.2,0.451
20230218,19:36:46.6260510,-23.0632,-45.9092,0.0,1,-9.0,0.959
20230218,19:36:53.0462687,-23.056,-45.8193,0.0,1,22.2,0.191
20230218,19:36:53.9109876,-21.7359,-48.7689,0.0,1,-14.1,0.283
20230218,19:36:53.9900075,-21.7186,-48.7236,0.0,1,-15.0,0.266
20230218,19:36:54.0706055,-21.7376,-48.7677,0.0,1,-11.8,0.239
20230218,19:36:54.1911874,-21.7378,-48.7671,0.0,1,-9.6,0.282
20230218,19:36:57.1302660,-23.0721,-45.8924,0.0,1,-35.1,0.638
20230218,19:36:57.1813388,-23.0717,-45.8898,0.0,1,-27.2,0.537
20230218,19:36:57.8816334,-23.0717,-45.8894,0.0,1,-17.9,0.429
20230218,19:37:00.5593023,-23.0464,-46.7893,0.0,1,6.6,0.861
20230218,19:37:01.2968455,-21.827,-48.6578,0.0,1,-17.9,0.202
20230218,19:37:05.5490281,-23.0729,-45.833,0.0,1,-11.6,0.397
20230218,19:37:05.6439435,-23.1155,-45.8173,0.0,1,-12.6,0.408
20230218,19:37:05.6944202,-23.1156,-45.816,0.0,1,-13.0,0.314
